TM,STN,WS_AVG,WR_DAY,WD_MAX,WS_MAX,WS_MAX_TM,WD_INS,WS_INS,WS_INS_TM,TA_AVG,TA_MAX,TA_MAX_TM,TA_MIN,TA_MIN_TM,TD_AVG,TS_AVG,TG_MIN,HM_AVG,HM_MIN,HM_MIN_TM,PV_AVG,EV_S,EV_L,FG_DUR,PA_AVG,PS_AVG,PS_MAX,PS_MAX_TM,PS_MIN,PS_MIN_TM,CA_TOT,SS_DAY,SS_DUR,SS_CMB,SI_DAY,SI_60M_MAX,SI_60M_MAX_TM,RN_DAY,RN_D99,RN_DUR,RN_60M_MAX,RN_60M_MAX_TM,RN_10M_MAX,RN_10M_MAX_TM,RN_POW_MAX,RN_POW_MAX_TM,SD_NEW,SD_NEW_TM,SD_MAX,SD_MAX_TM,TE_05,TE_10,TE_15,TE_30,TE_50
202407151700  90  36  2.4  -9 -9.0   -9 1011.7 1013.7 -9  -9.0  23.1  20.9  88.0  24.7   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    5 -         -9  -9  -9  2109  0.0  0.41 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700  93   7  3.6  -9 -9.0   -9 1000.0 1010.7 -9  -9.0  30.9  21.6  58.0  25.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   10 Sc         0   0   5  2000  0.8  1.71 -9  40.4  34.0  31.3  29.2  28.0  -9 -9.0 -9  3  2
202407151700  95   5  1.4  -9 -9.0   -9  993.1 1010.4 -9  -9.0  30.8  21.5  58.0  25.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4   24 -         -9  -9  -9  5009  1.0  1.56 -9  32.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700  98   7  0.9  -9 -9.0   -9  996.9 1009.8 -9  -9.0  30.8  23.4  65.0  28.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   4   12 -         -9  -9  -9  5000  0.8  1.77 -9  39.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700  99   7  1.5  -9 -9.0   -9 1007.0 1010.4 -9  -9.0  30.0  23.1  67.0  28.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   1   16 -         -9  -9  -9  5000  0.8  1.47 -9  34.4 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 100   9  2.0  -9 -9.0   -9  928.0 1013.8 -9  -9.0  19.7  18.7  94.0  21.6   -9.0    0.4    0.4   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9   -9 -         -9  -9  -9    20  0.3  0.98 -9  25.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 101   5  2.4  -9 -9.0   -9 1001.7 1010.2 -9  -9.0  30.3  19.9  54.0  23.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3  -9   -9 -         -9  -9  -9  5000  0.9  1.99 -9  37.4  34.4  31.6  31.1  29.1  -9 -9.0 -9  3 -9
202407151700 102  16  3.9  -9 -9.0   -9 1004.7 1008.8 -9  -9.0  26.8  20.6  69.0  24.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        2   0   -9 Ci         1   0   0  3343  1.0  2.23 -9  44.6 -99.0 -99.0 -99.0 -99.0  -9  0.5 -9  3  2
202407151700 104   2  1.2  -9 -9.0   -9 1004.6 1013.2 -9  -9.0  22.7  21.3  92.0  25.3    0.0    1.9    1.9   -9.0   -9.0   -9.0   -9.0 20 52 02                      10   4    3 StAs      -9   2   6  1066  0.0  0.45 -9  25.9  25.6  25.2  24.5  24.2  -9 -9.0 -9  4  1
202407151700 105  36  1.3  -9 -9.0   -9 1010.7 1013.8 -9  -9.0  23.4  21.6  90.0  25.8    0.1    3.3    3.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   6    2 -         -9  -9  -9  1801  0.0  0.41 -9  25.9  24.3  24.5  23.9  24.1  -9 -9.0 -9  1 -9
202407151700 106  36  3.4  -9 -9.0   -9 1008.8 1013.4 -9  -9.0  24.4  22.2  88.0  26.8   -9.0    2.6    2.6   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    6 -         -9  -9  -9  1879  0.0  0.97 -9  28.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 108  11  2.4  -9 -9.0   -9  999.7 1009.3 -9  -9.0  30.9  21.6  58.0  25.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    8 CuSc       0   0   8  3732  0.2  0.95 -9  33.0  29.0  28.9  27.3  26.5  -9 -9.0 -9  3  2
202407151700 112  25  2.0  -9 -9.0   -9 1002.1 1009.8 -9  -9.0  29.7  21.6  62.0  25.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   12 CuSc       0   0   8  5000  0.0  0.56 -9  30.2  28.6  28.2  27.1  26.1  -9  0.5 -9  3  2
202407151700 114  27  0.9  -9 -9.0   -9  993.8 1010.7 -9  -9.0  26.3  23.3  84.0  28.6    6.9    7.3    7.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   2   19 -         -9  -9  -9  4920  0.0  0.40 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 115   7  2.0  -9 -9.0   -9  988.2 1013.2 -9  -9.0  23.7  23.1  97.0  28.3   -9.0    1.7    1.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8    2 St         0   0   6  3750  0.0  0.51 -9  26.1  25.5  24.3  23.7  22.0  -9  0.5 -9  3  2
202407151700 119  16  2.1  -9 -9.0   -9 1005.3 1009.8 -9  -9.0  30.6  21.6  59.0  25.8   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3   16 Sc         0   0   5  5000  0.3  1.27 -9  35.0  29.8  28.6  27.4  26.6  -9 -9.0 -9  3  2
202407151700 121   9  3.7  -9 -9.0   -9  984.6 1011.5 -9  -9.0  27.1  21.6  72.0  25.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   2   11 -         -9  -9  -9  5000  0.0 -9.00 -9  29.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 127  11  1.6  -9 -9.0   -9  996.8 1009.6 -9  -9.0  28.8  22.0  67.0  26.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   3   11 -         -9  -9  -9  5000  0.1  0.75 -9  30.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 129   5  1.2  -9 -9.0   -9 1007.4 1010.3 -9  -9.0  27.2  25.0  88.0  31.7    2.0    2.0    2.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    6 -         -9  -9  -9   599  0.0  0.22 -9  29.0  30.3  29.8  28.6  27.1  -9 -9.0 -9  1 -9
202407151700 130  36  2.3  -9 -9.0   -9 1007.7 1013.3 -9  -9.0  24.0  21.3  85.0  25.3   -9.0    0.1    0.1   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   45 -         -9  -9  -9    -9  0.2 -9.00 -9  28.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 131  14  2.1  -9 -9.0   -9 1002.9 1009.5 -9  -9.0  30.8  21.2  57.0  25.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5   12 Sc         0   0   5  5000  0.8  1.25 -9  34.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 133   9  2.6  -9 -9.0   -9 1002.3 1009.9 -9  -9.0  29.8  22.5  65.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6   12 Sc         0   0   5  5000  0.5  1.46 -9  33.1  32.8  30.7  29.8  28.1  -9 -9.0 -9  3  2
202407151700 135  11  2.7  -9 -9.0   -9  983.5 1010.9 -9  -9.0  26.6  21.7  75.0  26.0   -9.0    0.5    0.5   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    6 -         -9  -9  -9  3883  0.0  1.08 -9  35.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 136  11  1.9  -9 -9.0   -9  996.2 1012.0 -9  -9.0  28.7  22.9  71.0  27.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8    8 Sc         0   0   5  5000  0.1  0.94 -9  34.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 137  14  0.7  -9 -9.0   -9  999.4 1010.2 -9  -9.0  28.5  23.1  73.0  28.3    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   3    9 -         -9  -9  -9  4247  0.3  0.93 -9  29.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 138   5  2.0  -9 -9.0   -9 1011.9 1012.4 -9  -9.0  22.9  21.1  90.0  25.0   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10  10   26 As        -9   2   0  1852  0.0  0.36 -9  25.0  25.0  24.7  24.6  24.6  -9  0.5 -9  3  2
202407151700 140  32  4.9  -9 -9.0   -9 1007.8 1010.9 -9  -9.0  28.6  23.7  75.0  29.3   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        0   0   -9 -         -9  -9  -9  5000  1.0 -9.00 -9  34.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 143  11  2.0  -9 -9.0   -9 1005.8 1012.0 -9  -9.0  25.5  21.9  81.0  26.3    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 60 62 01                      10   6   11 StNs      -9   2   7  3072  0.0  0.40 -9  28.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202407151700 146  18  1.0  -9 -9.0   -9 1002.9 1009.6 -9  -9.0  32.0  21.8  55.0  26.1   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   12 Sc         0   0   5  4482  1.0  2.12 -9  33.6 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 152   7  1.4  -9 -9.0   -9 1002.8 1012.0 -9  -9.0  24.5  21.9  86.0  26.3   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    4 Sc         0   0   5  3214  0.1  0.91 -9  29.0 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 155  11  2.4  -9 -9.0   -9 1008.0 1012.0 -9  -9.0  25.6  22.6  84.0  27.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   7    6 ScAs      -9   2   5  1833  0.0  0.53 -9  28.4 -99.0 -99.0 -99.0 -99.0  -9  0.5 -9  3  2
202407151700 156  23  3.1  -9 -9.0   -9 1002.5 1010.4 -9  -9.0  28.7 -99.0  -9.0  30.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        3   3    8 Sc         0   0   5  4668  1.0  1.91 -9  32.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3  2
202407151700 159   7  1.5  -9 -9.0   -9 1003.6 1011.5 -9  -9.0  25.9  22.1  80.0  26.6   -9.0    2.9    2.9   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   5    5 Sc         0   0   5  2201  0.2  1.07 -9  20.9  20.5  26.1  24.3  23.8  -9  0.5 -9  3  2
202407151700 162   7  2.4  -9 -9.0   -9 1008.6 1012.2 -9  -9.0  24.4  21.8  86.0  26.1    0.0    0.7    0.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   8    5 -         -9  -9  -9  1416  0.0  0.26 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 165  16  4.2  -9 -9.0   -9 1005.7 1010.8 -9  -9.0  27.2  23.6  81.0  29.1   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    4 ScAs      -9   2   5  5000  0.1  1.14 -9  30.4  29.0  27.7  26.3  25.3  -9  0.5 -9  3  2
202407151700 168  14  5.0  -9 -9.0   -9 1004.7 1012.2 -9  -9.0  23.1  22.0  94.0  26.4   -9.0    0.7    0.7   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   8    2 ScAs      -9   2   5  1532  0.0  0.18 -9  25.0  26.3  26.5  25.5  25.1  -9  0.5 -9  3  2
202407151700 169  14  7.9  16 10.0 1647 1001.3 1009.9 -9  -9.0  22.8  22.2  97.0  26.8   -9.0    1.2    1.2   -9.0   -9.0   -9.0   -9.0 10 22 19                      10   8    2 ScAs      -9   2   5   623  0.0  0.17 -9  23.6 -99.0 -99.0 -99.0 -99.0  -9  1.0 -9  3  1
202407151700 170  14  2.5  -9 -9.0   -9 1007.8 1011.8 -9  -9.0  24.1  22.5  91.0  27.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        7   7    2 -         -9  -9  -9  1194  0.0  0.21 -9  25.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 172  36  1.5  -9 -9.0   -9 1004.1 1010.0 -9  -9.0  27.6  25.0  86.0  31.7   -9.0    3.8    3.8   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   4    6 -         -9  -9  -9  1551  0.0  0.88 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 174  18  1.8  -9 -9.0   -9  991.9 1010.6 -9  -9.0  25.3  22.1  83.0  26.6   -9.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   6    4 -         -9  -9  -9  1747  0.1 -9.00 -9  28.5 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 177  25  2.2  -9 -9.0   -9 1007.0 1010.1 -9  -9.0  28.5  25.9  86.0  33.4    0.0    0.0    0.0   -9.0   -9.0   -9.0   -9.0 80 82 04                       7   7    5 CuSc       0   0   8  2516  0.2  0.65 -9  30.2 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  4  1
202407151700 181  11  2.3  -9 -9.0   -9 1006.3 1009.9 -9  -9.0  29.0  21.4  64.0  25.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        5   2   12 -         -9  -9  -9  5000  0.6  1.75 -9  34.1 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  3 -9
202407151700 184   7  1.1  -9 -9.0   -9 1008.7 1011.1 -9  -9.0  26.0  24.0  89.0  29.8    0.4    4.3    4.3   -9.0   -9.0   -9.0   -9.0 61 66 1901                    10   8    6 StNs      -9   2   7  1157  0.0  0.07 -9  27.9  29.7  28.9  28.5  27.8  -9  0.5 -9  4  1
202407151700 185  16  4.1  -9 -9.0   -9 1003.5 1011.6 -9  -9.0  24.7  24.3  98.0  30.4    0.8    3.0    3.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   4    1 -         -9  -9  -9   752  0.0  0.32 -9  27.3 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 188  23  2.5  -9 -9.0   -9 1009.6 1011.9 -9  -9.0  25.3  24.7  97.0  31.1    2.0   48.3   48.3   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       10   9    1 -         -9  -9  -9  1180  0.0 -9.00 -9  26.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
202407151700 189  20  1.8  -9 -9.0   -9 1006.1 1012.0 -9  -9.0  25.6  24.7  95.0  31.1    0.0    8.6    8.6   -9.0   -9.0   -9.0   -9.0 21 62 01                      10   9    7 ScAs      -9   2   5  1192  0.0  0.25 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9  0.5 -9  4  1
202407151700 192   0  0.3  -9 -9.0   -9 1008.6 1012.0 -9  -9.0  25.6  23.6  89.0  29.1    0.0    0.2    0.2   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   9    5 -         -9  -9  -9  1023  0.0  0.31 -9  27.7 -99.0 -99.0 -99.0 -99.0  -9 -9.0 -9  1 -9
